Employee_Wage_Id,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,Employee_Id
11167,88005.0,Year,III,89000.0,107000.0,Year,19700
11168,87422.0,Year,III,93000.0,172800.0,Year,19701
11169,99944.0,Year,II,125000.0,145000.0,Year,19702
11170,174845.0,Year,IV,188200.0,0.0,Year,19703
11171,78915.0,Year,II,79768.0,80000.0,Year,19704
11172,99050.0,Year,IV,115000.0,140000.0,Year,19705
11173,69.93,Hour,IV,99.0,0.0,Hour,19706
11174,125798.0,Year,IV,125798.0,0.0,Year,19707
11175,83304.0,Year,III,83304.0,106001.0,Year,19708
11176,108826.0,Year,II,190000.0,0.0,Year,19709
11177,103002.0,Year,II,160000.0,0.0,Year,19710
11178,83886.0,Year,III,131500.0,0.0,Year,19711
11179,104291.0,Year,I,122802.75,0.0,Year,19712
11180,134779.0,Year,No Record,139071.0,0.0,Year,19713
11181,20750.0,Year,I,65000.0,0.0,Year,19714
11182,180190.0,Year,III,180190.0,200000.0,Year,19715
11183,157477.0,Year,III,195295.0,0.0,Year,19716
11184,119538.0,Year,IV,119538.0,130800.0,Year,19717
11185,207750.0,Year,III,270000.0,0.0,Year,19718
11186,28.87,Hour,II,125.0,0.0,Hour,19719
11187,140920.0,Year,III,188797.0,0.0,Year,19720
11188,162198.0,Year,III,162198.0,0.0,Year,19721
11189,78915.0,Year,II,79768.0,80000.0,Year,19722
11190,92082.0,Year,II,92082.0,92083.0,Year,19723
11191,128170.0,Year,II,157000.0,0.0,Year,19724
11192,140920.0,Year,III,162974.0,0.0,Year,19725
11193,52464.0,Year,No Record,67932.0,0.0,Year,19726
11194,122616.0,Year,IV,122616.0,156000.0,Year,19727
11195,101442.0,Year,IV,120848.0,128880.0,Year,19728
11196,208000.0,Year,No Record,410000.0,0.0,Year,19729
11197,77730.0,Year,II,82472.0,108600.0,Year,19730
11198,99008.0,Year,IV,99008.0,115000.0,Year,19731
11199,111176.0,Year,III,152000.0,0.0,Year,19732
11200,108514.0,Year,IV,137500.0,0.0,Year,19733
11201,88629.0,Year,II,94806.0,113339.0,Year,19734
11202,102253.0,Year,IV,163000.0,0.0,Year,19735
11203,67878.09,Year,No Record,67878.09,0.0,Year,19736
11204,82701.0,Year,I,86320.0,0.0,Year,19737
11205,119933.0,Year,III,119933.0,141294.0,Year,19738
11206,84781.0,Year,II,85000.0,105000.0,Year,19739
11207,77272.0,Year,II,80000.0,0.0,Year,19740
11208,115918.0,Year,IV,145000.0,0.0,Year,19741
11209,69826.0,Year,II,82000.0,0.0,Year,19742
11210,97362.0,Year,No Record,104093.04,0.0,Year,19743
11211,119475.0,Year,IV,190000.0,0.0,Year,19744
11212,30.42,Hour,II,30.91,0.0,Hour,19745
11213,87485.0,Year,II,87485.0,0.0,Year,19746
11214,126194.0,Year,IV,126194.0,0.0,Year,19747
11215,157914.0,Year,II,157914.0,0.0,Year,19748
11216,200140.0,Year,No Record,200140.0,0.0,Year,19749
11217,105040.0,Year,III,111176.0,135000.0,Year,19750
11218,45053.0,Year,No Record,57456.0,0.0,Year,19751
11219,135283.0,Year,II,135283.0,0.0,Year,19752
11220,84094.0,Year,II,96000.0,0.0,Year,19753
11221,143707.0,Year,III,170000.0,0.0,Year,19754
11222,99195.0,Year,III,99195.0,0.0,Year,19755
11223,119350.0,Year,II,119350.0,0.0,Year,19756
11224,78915.0,Year,II,79768.0,80000.0,Year,19757
11225,96595.0,Year,II,96595.0,0.0,Year,19758
11226,98906.0,Year,No Record,113000.0,0.0,Year,19759
11227,47.63,Hour,III,51.0,0.0,Hour,19760
11228,119350.0,Year,II,129770.13,0.0,Year,19761
11229,123906.0,Year,IV,123906.0,143906.0,Year,19762
11230,56285.0,Year,II,80000.0,0.0,Year,19763
11231,69826.0,Year,II,128000.0,0.0,Year,19764
11232,96907.0,Year,II,120000.0,170000.0,Year,19765
11233,81370.0,Year,II,81370.0,0.0,Year,19766
11234,121763.0,Year,II,121763.0,150000.0,Year,19767
11235,59675.0,Year,I,59675.0,0.0,Year,19768
11236,128315.0,Year,IV,128315.0,0.0,Year,19769
11237,75608.0,Year,II,76000.0,90000.0,Year,19770
11238,58198.0,Year,II,65000.0,0.0,Year,19771
11239,61447.0,Year,II,158553.0,0.0,Year,19772
11240,63690.0,Year,II,63704.0,0.0,Year,19773
11241,130894.0,Year,II,167000.0,0.0,Year,19774
11242,109595.0,Year,III,109595.0,151000.0,Year,19775
11243,52.68,Hour,III,57.0,0.0,Hour,19776
11244,89544.0,Year,II,100000.0,0.0,Year,19777
11245,94806.0,Year,II,110069.66,0.0,Year,19778
11246,119725.0,Year,IV,169500.0,0.0,Year,19779
11247,144726.0,Year,III,185000.0,0.0,Year,19780
11248,90750.0,Year,II,90800.0,91000.0,Year,19781
11249,44034.0,Year,No Record,70000.0,0.0,Year,19782
11250,121763.0,Year,II,122000.0,122001.0,Year,19783
11251,92560.0,Year,II,96000.0,0.0,Year,19784
11252,92040.0,Year,II,120000.0,145100.0,Year,19785
11253,136386.0,Year,IV,137000.0,150000.0,Year,19786
11254,111176.0,Year,III,111176.0,145200.0,Year,19787
11255,192126.0,Year,No Record,192126.0,200000.0,Year,19788
11256,67746.0,Year,I,68537.82,68538.82,Year,19789
11257,125362.0,Year,III,190000.0,0.0,Year,19790
11258,146682.0,Year,IV,146682.0,178400.0,Year,19791
11259,87651.0,Year,III,106000.0,0.0,Year,19792
11260,104749.0,Year,II,104749.0,0.0,Year,19793
11261,65312.0,Year,I,90000.0,120000.0,Year,19794
11262,152069.0,Year,III,152069.0,162069.0,Year,19795
11263,45000.0,Year,No Record,105000.0,0.0,Year,19796
11264,167710.0,Year,IV,180000.0,0.0,Year,19797
11265,144726.0,Year,III,144726.0,229000.0,Year,19798
11266,151882.0,Year,IV,170000.0,0.0,Year,19799
11267,121763.0,Year,II,130894.0,175900.0,Year,19800
11268,134569.0,Year,No Record,164000.0,0.0,Year,19801
11269,49130.0,Year,I,53760.0,0.0,Year,19802
11270,106746.0,Year,III,124564.0,0.0,Year,19803
11271,87214.0,Year,III,97000.0,0.0,Year,19804
11272,87214.0,Year,III,97000.0,0.0,Year,19805
11273,120931.0,Year,II,129400.0,194000.0,Year,19806
11274,145205.0,Year,IV,170000.0,0.0,Year,19807
11275,62026.0,Year,I,80000.0,0.0,Year,19808
11276,61838.0,Year,I,77000.0,0.0,Year,19809
11277,69063.0,Year,No Record,69063.0,79063.0,Year,19810
11278,73466.0,Year,I,75074.88,0.0,Year,19811
11279,169562.0,Year,IV,169562.0,179297.04,Year,19812
11280,73840.0,Year,II,95000.0,0.0,Year,19813
11281,110157.0,Year,III,115000.0,0.0,Year,19814
11282,155106.0,Year,IV,250000.0,0.0,Year,19815
11283,60486.0,Year,I,72462.6,0.0,Year,19816
11284,104749.0,Year,IV,165000.0,0.0,Year,19817
11285,95493.0,Year,II,95493.0,105000.0,Year,19818
11286,24523.0,Year,I,48000.0,0.0,Year,19819
11287,115856.0,Year,IV,115856.0,148083.0,Year,19820
11288,85384.0,Year,IV,102000.0,0.0,Year,19821
11289,45000.0,Year,No Record,59338.0,0.0,Year,19822
11290,135658.0,Year,IV,175270.0,0.0,Year,19823
11291,113316.0,Year,No Record,113316.0,129360.94,Year,19824
11292,40768.0,Year,I,57366.0,0.0,Year,19825
11293,138341.0,Year,IV,185000.0,0.0,Year,19826
11294,145246.0,Year,III,145246.0,219000.0,Year,19827
11295,109928.0,Year,IV,109928.0,111812.0,Year,19828
11296,169562.0,Year,IV,175100.0,0.0,Year,19829
11297,51334.0,Year,II,76814.0,0.0,Year,19830
11298,102090.0,Year,No Record,125000.0,0.0,Year,19831
11299,101327.0,Year,No Record,101327.0,132300.0,Year,19832
11300,142084.0,Year,No Record,142084.0,161400.0,Year,19833
11301,55557.0,Year,II,66732.0,0.0,Year,19834
11302,169562.0,Year,IV,176143.06,0.0,Year,19835
11303,169562.0,Year,IV,201667.2,0.0,Year,19836
11304,27.81,Hour,III,29.75,0.0,Hour,19837
11305,117125.0,Year,IV,117125.0,162000.0,Year,19838
11306,148352.0,Year,No Record,165000.0,0.0,Year,19839
11307,56389.0,Year,II,80000.0,0.0,Year,19840
11308,113776.0,Year,IV,113776.0,132300.0,Year,19841
11309,117770.0,Year,II,201900.0,302900.0,Year,19842
11310,73183.0,Year,II,210000.0,0.0,Year,19843
11311,113776.0,Year,IV,113776.0,132300.0,Year,19844
11312,137259.0,Year,III,140000.0,0.0,Year,19845
11313,153795.0,Year,IV,180000.0,0.0,Year,19846
11314,47.77,Hour,IV,60.0,0.0,Hour,19847
11315,86153.0,Year,II,137800.0,0.0,Year,19848
11316,50918.0,Year,I,62000.0,0.0,Year,19849
11317,130270.0,Year,IV,170000.0,0.0,Year,19850
11318,45000.0,Year,No Record,76500.0,0.0,Year,19851
11319,103397.0,Year,III,116200.0,0.0,Year,19852
11320,31260.0,Year,I,45000.0,0.0,Year,19853
11321,87152.0,Year,III,90126.0,0.0,Year,19854
11322,168958.0,Year,IV,210000.0,0.0,Year,19855
11323,168958.0,Year,IV,200000.0,0.0,Year,19856
11324,68060.0,Year,No Record,68060.0,115297.0,Year,19857
11325,88858.0,Year,II,93000.0,153000.0,Year,19858
11326,103397.0,Year,III,134000.0,0.0,Year,19859
11327,75650.0,Year,III,110000.0,0.0,Year,19860
11328,113776.0,Year,IV,113776.0,172100.0,Year,19861
11329,47.28,Hour,I,47.28,0.0,Hour,19862
11330,110094.0,Year,III,110094.0,130270.0,Year,19863
11331,196622.0,Year,IV,208000.0,0.0,Year,19864
11332,40498.0,Year,IV,50000.0,55000.0,Year,19865
11333,71344.0,Year,II,75000.0,0.0,Year,19866
11334,4208.53,Month,III,4400.0,6500.0,Month,19867
11335,48.6,Hour,No Record,48.6,74.0,Hour,19868
11336,42307.0,Year,II,56000.0,0.0,Year,19869
11337,167502.0,Year,III,167502.0,0.0,Year,19870
11338,49.66,Hour,III,50.0,0.0,Hour,19871
11339,47445.0,Year,I,55829.0,0.0,Year,19872
11340,146266.0,Year,II,170000.0,0.0,Year,19873
11341,75067.0,Year,III,75067.0,0.0,Year,19874
11342,87880.0,Year,I,87880.0,0.0,Year,19875
11343,95888.0,Year,II,110000.0,130000.0,Year,19876
11344,107931.0,Year,III,107931.0,125000.08,Year,19877
11345,42.91,Hour,III,47.0,0.0,Hour,19878
11346,75421.0,Year,I,78000.0,0.0,Year,19879
11347,36.76,Hour,I,36.76,56.0,Hour,19880
11348,136427.0,Year,IV,150000.0,180000.0,Year,19881
11349,61464.0,Year,I,63900.0,0.0,Year,19882
11350,36.76,Hour,I,36.76,56.0,Hour,19883
11351,88400.0,Year,II,95000.0,114000.0,Year,19884
11352,56.65,Hour,III,58.0,0.0,Hour,19885
11353,126630.0,Year,IV,145000.0,0.0,Year,19886
11354,112570.0,Year,IV,112570.0,0.0,Year,19887
11355,127296.0,Year,IV,150000.0,0.0,Year,19888
11356,45.7,Hour,III,58.0,0.0,Hour,19889
11357,99590.0,Year,III,170000.0,0.0,Year,19890
11358,63731.0,Year,I,76000.0,0.0,Year,19891
11359,116043.0,Year,II,123000.0,0.0,Year,19892
11360,127088.0,Year,III,140000.0,170000.0,Year,19893
11361,86070.0,Year,III,97350.0,0.0,Year,19894
11362,180190.0,Year,III,180190.0,250000.0,Year,19895
11363,100152.0,Year,I,100152.0,135000.0,Year,19896
11364,119538.0,Year,IV,123970.8,0.0,Year,19897
11365,33.6,Hour,II,33.6,34.7,Hour,19898
11366,52395.0,Year,II,60000.0,70000.0,Year,19899
11367,100443.0,Year,III,105000.0,0.0,Year,19900
11368,130894.0,Year,II,130900.0,157500.0,Year,19901
11369,100339.0,Year,III,100339.0,0.0,Year,19902
11370,91250.0,Year,III,92000.0,0.0,Year,19903
11371,79547.0,Year,No Record,90862.0,129600.0,Year,19904
11372,113339.0,Year,III,113500.0,0.0,Year,19905
11373,66165.0,Year,II,80000.0,0.0,Year,19906
11374,121763.0,Year,II,135000.0,0.0,Year,19907
11375,38.54,Hour,II,38.54,0.0,Hour,19908
11376,71032.0,Year,II,71032.0,0.0,Year,19909
11377,48.92,Hour,II,48.92,0.0,Hour,19910
11378,100339.0,Year,II,100339.0,100400.0,Year,19911
11379,87443.0,Year,II,93870.0,103000.0,Year,19912
11380,43.63,Hour,II,44.0,0.0,Hour,19913
11381,65666.0,Year,II,72000.0,0.0,Year,19914
11382,83034.0,Year,II,101000.0,0.0,Year,19915
11383,111176.0,Year,III,111500.0,0.0,Year,19916
11384,80163.0,Year,II,116000.0,0.0,Year,19917
11385,43.63,Hour,II,44.0,0.0,Hour,19918
11386,9.95,Hour,I,17.0,24.0,Hour,19919
11387,69826.0,Year,II,70000.0,0.0,Year,19920
11388,201323.0,Year,III,201323.0,401323.0,Year,19921
11389,99944.0,Year,II,99944.0,0.0,Year,19922
11390,91874.0,Year,II,98987.0,99000.0,Year,19923
11391,119350.0,Year,II,142000.0,205000.0,Year,19924
11392,75858.0,Year,II,94037.0,94038.0,Year,19925
11393,83866.0,Year,IV,200000.0,0.0,Year,19926
11394,79643.0,Year,II,90000.0,0.0,Year,19927
11395,124176.0,Year,II,124176.0,155800.0,Year,19928
11396,62296.0,Year,I,65000.0,90000.0,Year,19929
11397,124072.0,Year,III,130000.0,0.0,Year,19930
11398,91458.0,Year,IV,91458.0,0.0,Year,19931
11399,145454.0,Year,IV,176540.0,0.0,Year,19932
11400,77189.0,Year,I,90000.0,92000.0,Year,19933
11401,123614.0,Year,III,123614.0,273614.0,Year,19934
11402,47320.0,Year,I,60000.0,60001.0,Year,19935
11403,81494.0,Year,II,82000.0,0.0,Year,19936
11404,80330.0,Year,II,80330.0,0.0,Year,19937
11405,81349.0,Year,II,95000.0,0.0,Year,19938
11406,33134.0,Year,I,33134.0,33134.01,Year,19939
11407,100048.0,Year,III,112788.95,0.0,Year,19940
11408,100339.0,Year,II,100339.0,100500.0,Year,19941
11409,102107.0,Year,II,110000.0,162000.0,Year,19942
11410,103002.0,Year,II,112000.0,129000.0,Year,19943
11411,103834.0,Year,IV,105000.0,0.0,Year,19944
11412,93101.0,Year,IV,93101.0,0.0,Year,19945
11413,16.58,Hour,I,22.0,0.0,Hour,19946
11414,184080.0,Year,IV,212000.0,0.0,Year,19947
11415,174678.0,Year,II,174678.0,174679.0,Year,19948
11416,84094.0,Year,II,85000.0,0.0,Year,19949
11417,92685.0,Year,II,100000.0,0.0,Year,19950
11418,94037.0,Year,II,94037.0,94047.0,Year,19951
11419,109328.0,Year,No Record,109328.0,191200.0,Year,19952
11420,129771.0,Year,IV,129771.0,150020.0,Year,19953
11421,184080.0,Year,IV,185000.0,0.0,Year,19954
11422,127504.0,Year,IV,170500.0,0.0,Year,19955
11423,94349.0,Year,III,165000.0,0.0,Year,19956
11424,69784.0,Year,I,70000.0,95000.0,Year,19957
11425,94037.0,Year,II,94037.0,94047.0,Year,19958
11426,95888.0,Year,III,103350.0,0.0,Year,19959
11427,42.25,Hour,I,45.0,65.0,Hour,19960
11428,94037.0,Year,II,94037.0,0.0,Year,19961
11429,101754.0,Year,II,102000.0,103000.0,Year,19962
11430,81973.0,Year,I,100000.0,0.0,Year,19963
11431,92851.0,Year,IV,200000.0,0.0,Year,19964
11432,97282.0,Year,III,108000.0,0.0,Year,19965
11433,80829.0,Year,II,92250.0,108500.0,Year,19966
11434,45.21,Hour,II,45.21,0.0,Hour,19967
11435,84781.0,Year,II,94016.0,0.0,Year,19968
11436,45.21,Hour,II,45.21,0.0,Hour,19969
11437,89648.0,Year,I,100000.0,0.0,Year,19970
11438,119475.0,Year,II,119475.0,148989.99,Year,19971
11439,151882.0,Year,IV,191383.13,0.0,Year,19972
11440,73674.0,Year,II,75000.0,111400.0,Year,19973
11441,45053.0,Year,I,58656.0,0.0,Year,19974
11442,27.28,Hour,II,28.0,0.0,Hour,19975
11443,148221.0,Year,III,153530.0,0.0,Year,19976
11444,77584.0,Year,II,135000.0,0.0,Year,19977
11445,101754.0,Year,II,101754.0,0.0,Year,19978
11446,85946.0,Year,II,94037.0,0.0,Year,19979
11447,69826.0,Year,II,69826.0,0.0,Year,19980
11448,45.21,Hour,II,45.21,0.0,Hour,19981
11449,94037.0,Year,II,94037.0,94047.0,Year,19982
11450,45.21,Hour,II,45.21,0.0,Hour,19983
11451,119933.0,Year,III,120000.0,141500.0,Year,19984
11452,52978.0,Year,I,120000.0,0.0,Year,19985
11453,64501.0,Year,II,64501.0,84524.0,Year,19986
11454,95474.0,Year,No Record,97288.08,0.0,Year,19987
11455,74027.0,Year,II,74027.0,79027.0,Year,19988
11456,74256.0,Year,II,74500.0,0.0,Year,19989
11457,95181.0,Year,II,95181.0,0.0,Year,19990
11458,100.0,Hour,No Record,104.81,153.08,Hour,19991
11459,96907.0,Year,II,130418.05,0.0,Year,19992
11460,130894.0,Year,II,167000.0,0.0,Year,19993
11461,98800.0,Year,III,98800.0,98800.01,Year,19994
11462,72301.0,Year,II,72301.0,97600.0,Year,19995
11463,167710.0,Year,IV,184080.0,0.0,Year,19996
11464,81640.0,Year,II,81640.0,96640.0,Year,19997
11465,62733.0,Year,II,62733.0,0.0,Year,19998
11466,96554.0,Year,III,110000.0,0.0,Year,19999
11467,32.25,Hour,I,32.25,0.0,Hour,20000
11468,105040.0,Year,III,155200.0,0.0,Year,20001
11469,40.24,Hour,II,40.24,0.0,Hour,20002
11470,75691.0,Year,I,75700.0,0.0,Year,20003
11471,108680.0,Year,III,108680.0,140400.0,Year,20004
11472,87485.0,Year,II,105000.0,0.0,Year,20005
11473,122970.0,Year,IV,125000.0,0.0,Year,20006
11474,82493.0,Year,II,118500.0,0.0,Year,20007
11475,162510.0,Year,IV,223873.96,0.0,Year,20008
11476,78915.0,Year,II,79768.0,80000.0,Year,20009
11477,119933.0,Year,III,130000.0,0.0,Year,20010
11478,76898.0,Year,I,78000.0,0.0,Year,20011
11479,89669.0,Year,II,89669.0,90168.0,Year,20012
11480,139256.0,Year,III,140000.0,0.0,Year,20013
11481,86632.0,Year,II,100000.0,0.0,Year,20014
11482,119350.0,Year,II,140148.0,0.0,Year,20015
11483,64168.0,Year,II,64168.0,130900.0,Year,20016
11484,94411.0,Year,II,94411.0,0.0,Year,20017
11485,123614.0,Year,III,175000.0,0.0,Year,20018
11486,69222.0,Year,II,69500.0,0.0,Year,20019
11487,76856.0,Year,II,76856.0,113300.0,Year,20020
11488,109138.0,Year,III,130000.0,170000.0,Year,20021
11489,78562.0,Year,II,105000.0,0.0,Year,20022
11490,58968.0,Year,II,95000.0,0.0,Year,20023
11491,101754.0,Year,II,102000.0,0.0,Year,20024
11492,78624.0,Year,II,79525.0,132543.0,Year,20025
11493,102086.0,Year,IV,106200.0,220600.0,Year,20026
11494,105040.0,Year,III,165000.0,0.0,Year,20027
11495,141294.0,Year,IV,141294.0,175000.0,Year,20028
11496,53.45,Hour,III,53.45,54.0,Hour,20029
11497,85155.0,Year,II,115000.0,0.0,Year,20030
11498,167710.0,Year,IV,200000.0,250000.0,Year,20031
11499,100443.0,Year,II,134150.0,0.0,Year,20032
11500,63149.0,Year,I,90000.0,110000.0,Year,20033
11501,15.75,Hour,I,27.2,0.0,Hour,20034
11502,95706.0,Year,No Record,95706.0,100706.0,Year,20035
11503,85155.0,Year,III,85155.0,115155.0,Year,20036
11504,74506.0,Year,II,75000.0,95000.0,Year,20037
11505,96595.0,Year,II,120000.0,198000.0,Year,20038
11506,80683.0,Year,II,121100.0,0.0,Year,20039
11507,98550.0,Year,II,98550.0,98551.0,Year,20040
11508,128086.0,Year,IV,128086.0,0.0,Year,20041
11509,144726.0,Year,III,178000.0,0.0,Year,20042
11510,201554.0,Year,No Record,201554.0,291600.0,Year,20043
11511,80267.0,Year,II,90000.0,0.0,Year,20044
11512,69826.0,Year,II,69826.0,0.0,Year,20045
11513,93870.0,Year,II,93870.0,0.0,Year,20046
11514,101754.0,Year,II,101754.0,0.0,Year,20047
11515,94037.0,Year,II,135000.0,0.0,Year,20048
11516,85842.0,Year,II,128000.0,0.0,Year,20049
11517,92082.0,Year,II,105000.0,0.0,Year,20050
11518,77522.0,Year,II,110000.0,0.0,Year,20051
11519,95056.0,Year,III,100000.0,0.0,Year,20052
11520,170893.0,Year,III,175224.0,0.0,Year,20053
11521,108306.0,Year,IV,125000.0,0.0,Year,20054
11522,119350.0,Year,II,119350.0,0.0,Year,20055
11523,17.12,Hour,I,20.0,0.0,Hour,20056
11524,35.86,Hour,II,35.86,44.43,Hour,20057
11525,78187.0,Year,II,78187.0,0.0,Year,20058
11526,128315.0,Year,IV,131000.0,0.0,Year,20059
11527,75691.0,Year,I,75691.0,130525.79,Year,20060
11528,150195.0,Year,No Record,159928.0,0.0,Year,20061
11529,101754.0,Year,II,101754.0,0.0,Year,20062
11530,83262.0,Year,II,94000.0,0.0,Year,20063
11531,136573.0,Year,IV,173400.0,0.0,Year,20064
11532,73382.0,Year,IV,130000.0,170000.0,Year,20065
11533,144726.0,Year,III,146404.32,0.0,Year,20066
11534,128315.0,Year,IV,157239.0,0.0,Year,20067
11535,78915.0,Year,II,79768.0,80000.0,Year,20068
11536,111632.0,Year,No Record,145000.0,0.0,Year,20069
11537,119350.0,Year,II,145100.0,0.0,Year,20070
11538,100443.0,Year,II,175000.0,0.0,Year,20071
11539,113214.0,Year,IV,135000.0,0.0,Year,20072
11540,84198.0,Year,II,84198.0,84200.0,Year,20073
11541,121763.0,Year,II,121763.0,130000.0,Year,20074
11542,85571.0,Year,II,85571.0,0.0,Year,20075
11543,104832.0,Year,III,104832.0,120000.0,Year,20076
11544,90397.0,Year,II,94037.0,0.0,Year,20077
11545,144726.0,Year,III,144726.0,174726.0,Year,20078
11546,112736.0,Year,IV,112736.0,155000.0,Year,20079
11547,174678.0,Year,II,175000.0,0.0,Year,20080
11548,101754.0,Year,II,101754.0,123614.0,Year,20081
11549,67995.0,Year,II,95805.0,0.0,Year,20082
11550,101754.0,Year,II,105000.0,0.0,Year,20083
11551,120224.0,Year,III,121000.0,125000.0,Year,20084
11552,124176.0,Year,II,136619.28,0.0,Year,20085
11553,98550.0,Year,II,110000.0,0.0,Year,20086
11554,85842.0,Year,II,85842.0,115842.0,Year,20087
11555,84490.0,Year,II,84490.0,0.0,Year,20088
11556,57138.0,Year,II,70200.0,0.0,Year,20089
11557,71448.0,Year,II,90000.0,120000.0,Year,20090
11558,50.61,Hour,III,50.61,90.0,Hour,20091
11559,120952.0,Year,IV,120952.0,166117.0,Year,20092
11560,56930.0,Year,II,60000.0,0.0,Year,20093
11561,117312.0,Year,IV,131800.0,0.0,Year,20094
11562,46758.0,Year,I,54144.0,0.0,Year,20095
11563,101754.0,Year,II,128000.0,0.0,Year,20096
11564,90750.0,Year,II,90750.0,0.0,Year,20097
11565,45282.0,Year,I,45282.0,0.0,Year,20098
11566,96450.0,Year,III,125000.0,0.0,Year,20099
11567,184080.0,Year,IV,217000.0,0.0,Year,20100
11568,105643.0,Year,III,105643.0,122699.0,Year,20101
11569,144352.0,Year,IV,144840.0,166527.28,Year,20102
11570,73341.0,Year,II,83000.06,0.0,Year,20103
11571,66394.0,Year,I,66394.0,76394.0,Year,20104
11572,119350.0,Year,II,137000.0,0.0,Year,20105
11573,112736.0,Year,IV,120172.92,0.0,Year,20106
11574,139818.0,Year,IV,139818.0,159000.0,Year,20107
11575,17.17,Hour,I,27.2,0.0,Hour,20108
11576,37.11,Hour,I,37.11,0.0,Hour,20109
11577,121056.0,Year,II,121056.0,137000.0,Year,20110
11578,63731.0,Year,I,63731.0,0.0,Year,20111
11579,119350.0,Year,II,153070.0,0.0,Year,20112
11580,82701.0,Year,I,85000.0,0.0,Year,20113
11581,160181.0,Year,II,160181.0,205000.0,Year,20114
11582,68515.0,Year,I,75420.0,126180.0,Year,20115
11583,107390.0,Year,IV,115000.0,0.0,Year,20116
11584,88005.0,Year,III,100000.0,0.0,Year,20117
11585,97594.0,Year,III,112190.0,0.0,Year,20118
11586,78915.0,Year,II,79768.0,80000.0,Year,20119
11587,78915.0,Year,II,79768.0,80000.0,Year,20120
11588,127629.0,Year,I,145000.0,0.0,Year,20121
11589,104749.0,Year,IV,125000.0,0.0,Year,20122
11590,70658.0,Year,II,75000.0,95000.0,Year,20123
11591,78915.0,Year,II,79768.0,80000.0,Year,20124
11592,54434.0,Year,I,60000.0,0.0,Year,20125
11593,118893.0,Year,IV,123777.85,167464.15,Year,20126
11594,137280.0,Year,IV,1000000.0,0.0,Year,20127
11595,144726.0,Year,III,144726.0,220000.0,Year,20128
11596,76045.0,Year,II,78000.0,0.0,Year,20129
11597,130894.0,Year,II,140000.0,0.0,Year,20130
11598,140920.0,Year,III,192144.0,0.0,Year,20131
11599,78936.0,Year,II,80000.0,0.0,Year,20132
11600,78624.0,Year,III,91869.0,137804.0,Year,20133
11601,102440.0,Year,II,102440.0,105770.0,Year,20134
11602,94349.0,Year,III,94349.0,0.0,Year,20135
11603,67350.0,Year,I,67350.0,0.0,Year,20136
11604,100339.0,Year,II,100339.0,127080.0,Year,20137
11605,81494.0,Year,II,81494.0,0.0,Year,20138
11606,86632.0,Year,II,86650.0,0.0,Year,20139
11607,95472.0,Year,III,95472.0,116178.0,Year,20140
11608,163218.0,Year,I,250000.0,300000.0,Year,20141
11609,52.51,Hour,I,55.0,0.0,Hour,20142
11610,61339.0,Year,II,70574.0,70580.0,Year,20143
11611,90397.0,Year,II,90397.0,0.0,Year,20144
11612,71968.0,Year,II,71968.0,85541.0,Year,20145
11613,123614.0,Year,III,135000.0,141000.0,Year,20146
11614,54350.0,Year,II,78320.0,0.0,Year,20147
11615,111384.0,Year,III,165000.0,0.0,Year,20148
11616,140920.0,Year,III,162885.0,0.0,Year,20149
11617,92685.0,Year,II,93000.0,0.0,Year,20150
11618,119350.0,Year,II,146000.0,0.0,Year,20151
11619,116730.0,Year,III,116730.0,152300.0,Year,20152
11620,87880.0,Year,I,205000.0,0.0,Year,20153
11621,72883.0,Year,I,72883.0,77200.0,Year,20154
11622,94037.0,Year,II,95000.0,0.0,Year,20155
11623,85571.0,Year,II,91383.66,0.0,Year,20156
11624,108347.0,Year,III,170000.0,0.0,Year,20157
